Timestamp,Frequency,SNR,Peak,Floor
2024-10-16 14:42:22.200,140002182,37.85,-36.9,-74.75
2024-10-16 14:42:22.309,140002182,37.72,-37.08,-74.79
2024-10-16 14:42:22.418,140002182,37.58,-37.22,-74.8
2024-10-16 14:42:22.526,140002182,37.54,-37.31,-74.85
2024-10-16 14:42:22.635,140002182,37.47,-37.4,-74.87
2024-10-16 14:42:22.746,140002182,37.27,-37.54,-74.81
2024-10-16 14:42:22.855,140002182,37.07,-37.67,-74.75
2024-10-16 14:42:22.965,140002182,36.89,-37.79,-74.68
2024-10-16 14:42:23.073,140002182,36.63,-37.91,-74.55
2024-10-16 14:42:23.181,140002182,36.44,-38.01,-74.45
2024-10-16 14:42:23.291,140002182,36.26,-38.12,-74.38
2024-10-16 14:42:23.400,140002182,36.13,-38.21,-74.33
2024-10-16 14:42:23.508,140002182,36.02,-38.28,-74.3
2024-10-16 14:42:23.620,140002182,36.35,-37.96,-74.31
2024-10-16 14:42:23.727,140002182,36.53,-37.79,-74.32
2024-10-16 14:42:23.836,140002182,36.54,-37.85,-74.38
2024-10-16 14:42:23.946,140002182,36.54,-37.92,-74.46
2024-10-16 14:42:24.055,140002182,36.48,-38.03,-74.51
2024-10-16 14:42:24.165,140002182,36.42,-38.15,-74.58
2024-10-16 14:42:24.272,140002182,36.48,-38.22,-74.7
2024-10-16 14:42:24.381,140002182,36.44,-38.32,-74.76
2024-10-16 14:42:24.506,140002182,36.33,-38.48,-74.81
2024-10-16 14:42:24.601,140002182,36.28,-38.55,-74.83
2024-10-16 14:42:24.711,140002182,36.14,-38.67,-74.82
2024-10-16 14:42:24.821,140002182,36,-38.78,-74.78
2024-10-16 14:42:24.932,140002182,35.85,-38.87,-74.72
2024-10-16 14:42:25.041,140002182,35.68,-38.95,-74.63
2024-10-16 14:42:25.150,140002182,35.48,-39,-74.48
2024-10-16 14:42:25.262,140002182,35.37,-39.01,-74.38
2024-10-16 14:42:25.367,140002182,35.47,-38.88,-74.35
2024-10-16 14:42:25.482,140002182,35.33,-38.9,-74.23
2024-10-16 14:42:25.590,140002182,35.25,-38.89,-74.14
2024-10-16 14:42:25.700,140002182,35.13,-38.95,-74.08
2024-10-16 14:42:25.808,140002182,35.09,-38.99,-74.08
2024-10-16 14:42:25.918,140002182,35.08,-39.03,-74.1
2024-10-16 14:42:26.028,140002182,35.03,-39.1,-74.13
2024-10-16 14:42:26.137,140002182,34.88,-39.22,-74.1
2024-10-16 14:42:26.247,140002182,34.77,-39.33,-74.1
2024-10-16 14:42:26.358,140002182,35.09,-39.11,-74.2
2024-10-16 14:42:26.468,140002182,35.28,-39.05,-74.33
2024-10-16 14:42:26.576,140002182,35.29,-39.13,-74.41
2024-10-16 14:42:26.687,140002182,35.24,-39.23,-74.46
2024-10-16 14:42:26.798,140002182,35.17,-39.32,-74.48
2024-10-16 14:42:26.906,140002182,35.05,-39.39,-74.44
2024-10-16 14:42:27.014,140002182,34.94,-39.43,-74.37
2024-10-16 14:42:27.123,140002182,34.86,-39.46,-74.32
2024-10-16 14:42:27.234,140002182,34.74,-39.48,-74.23
2024-10-16 14:42:27.345,140002182,34.6,-39.5,-74.11
2024-10-16 14:42:27.456,140002182,34.43,-39.56,-73.99
2024-10-16 14:42:27.563,140002182,34.33,-39.61,-73.94
2024-10-16 14:42:27.673,140002182,34.24,-39.64,-73.88
2024-10-16 14:42:27.782,140002182,34.18,-39.66,-73.84
2024-10-16 14:42:27.891,140002182,34.2,-39.62,-73.82
2024-10-16 14:42:28.000,140002182,34.72,-39.14,-73.85
2024-10-16 14:42:28.109,140002182,35.7,-38.25,-73.95
2024-10-16 14:42:28.218,140002182,35.64,-38.34,-73.98
2024-10-16 14:42:28.326,140002182,35.56,-38.45,-74.01
2024-10-16 14:42:28.434,140002182,35.53,-38.55,-74.08
2024-10-16 14:42:28.542,140002182,35.52,-38.59,-74.11
2024-10-16 14:42:28.651,140002182,35.4,-38.72,-74.12
2024-10-16 14:42:28.759,140002182,35.31,-38.83,-74.13
2024-10-16 14:42:28.869,140002182,35.31,-38.86,-74.17
2024-10-16 14:42:28.980,140002182,35.24,-38.94,-74.18
2024-10-16 14:42:29.089,140002182,35.12,-39.02,-74.14
2024-10-16 14:42:29.198,140002182,35.02,-39.09,-74.11
2024-10-16 14:42:29.308,140002182,34.92,-39.13,-74.05
2024-10-16 14:42:29.417,140002182,34.79,-39.18,-73.97
2024-10-16 14:42:29.528,140002182,34.65,-39.25,-73.9
2024-10-16 14:42:29.638,140002182,34.62,-39.25,-73.87
2024-10-16 14:42:29.748,140002182,34.83,-39,-73.83
2024-10-16 14:42:29.860,140002182,34.8,-38.99,-73.79
2024-10-16 14:42:29.968,140002182,34.76,-38.99,-73.75
2024-10-16 14:42:30.079,140002182,34.73,-39.01,-73.74
2024-10-16 14:42:30.188,140002182,34.7,-39.03,-73.73
2024-10-16 14:42:30.297,140002182,34.67,-39.08,-73.75
2024-10-16 14:42:30.407,140002182,34.61,-39.15,-73.76
2024-10-16 14:42:30.516,140002182,34.7,-39.17,-73.87
2024-10-16 14:42:30.627,140002182,34.89,-39.18,-74.07
2024-10-16 14:42:30.734,140002182,35.07,-39.2,-74.28
2024-10-16 14:42:30.844,140002182,35.13,-39.28,-74.41
2024-10-16 14:42:30.954,140002182,35.17,-39.34,-74.51
2024-10-16 14:42:31.064,140002182,35.16,-39.4,-74.56
2024-10-16 14:42:31.173,140002182,35.08,-39.46,-74.55
2024-10-16 14:42:31.284,140002182,35.01,-39.54,-74.56
2024-10-16 14:42:31.395,140002182,34.92,-39.6,-74.52
2024-10-16 14:42:31.505,140002182,34.77,-39.64,-74.41
2024-10-16 14:42:31.613,140002182,34.63,-39.67,-74.3
2024-10-16 14:42:31.723,140002182,34.52,-39.71,-74.23
2024-10-16 14:42:31.833,140002182,34.42,-39.75,-74.17
2024-10-16 14:42:31.943,140002182,34.31,-39.77,-74.07
2024-10-16 14:42:32.039,140002182,34.56,-39.44,-74
2024-10-16 14:42:32.149,140002182,34.52,-39.44,-73.97
2024-10-16 14:42:32.258,140002182,34.55,-39.4,-73.96
2024-10-16 14:42:32.367,140002182,34.57,-39.42,-73.99
2024-10-16 14:42:32.477,140002182,34.55,-39.47,-74.02
2024-10-16 14:42:32.600,140002182,34.6,-39.52,-74.12
2024-10-16 14:42:32.709,140002182,34.64,-39.6,-74.25
2024-10-16 14:42:32.806,140002182,34.73,-39.66,-74.39
2024-10-16 14:42:32.926,140002182,34.72,-39.74,-74.45
2024-10-16 14:42:33.035,140002182,34.7,-39.81,-74.51
2024-10-16 14:42:33.145,140002182,34.7,-39.89,-74.6
2024-10-16 14:42:33.254,140002182,34.63,-39.98,-74.61
2024-10-16 14:42:33.364,140002182,34.73,-39.9,-74.63
2024-10-16 14:42:33.473,140002182,35.27,-39.39,-74.67
2024-10-16 14:42:33.582,140002182,35.39,-39.29,-74.68
2024-10-16 14:42:33.691,140002182,35.44,-39.22,-74.66
2024-10-16 14:42:33.801,140002182,35.33,-39.24,-74.57
2024-10-16 14:42:33.913,140002182,35.23,-39.26,-74.49
2024-10-16 14:42:34.022,140002182,35.83,-38.6,-74.43
2024-10-16 14:42:34.132,140002182,35.82,-38.55,-74.36
2024-10-16 14:42:34.257,140002182,35.66,-38.61,-74.27
2024-10-16 14:42:34.368,140002182,35.57,-38.69,-74.26
2024-10-16 14:42:34.476,140002182,35.54,-38.76,-74.3
2024-10-16 14:42:34.585,140002182,35.68,-38.67,-74.34
2024-10-16 14:42:34.694,140002182,35.89,-38.52,-74.41
2024-10-16 14:42:34.805,140002182,35.94,-38.57,-74.51
2024-10-16 14:42:34.914,140002182,35.99,-38.61,-74.6
2024-10-16 14:42:35.024,140002182,36,-38.67,-74.67
2024-10-16 14:42:35.135,140002182,35.98,-38.74,-74.72
2024-10-16 14:42:35.246,140002182,35.95,-38.8,-74.75
2024-10-16 14:42:35.357,140002182,35.85,-38.86,-74.72
2024-10-16 14:42:35.466,140002182,35.73,-38.95,-74.68
2024-10-16 14:42:35.574,140002182,35.64,-39.01,-74.65
2024-10-16 14:42:35.682,140002182,35.55,-39.07,-74.63
2024-10-16 14:42:35.792,140002182,35.45,-39.14,-74.6
2024-10-16 14:42:35.901,140002182,35.36,-39.19,-74.55
2024-10-16 14:42:36.008,140002182,35.22,-39.22,-74.44
2024-10-16 14:42:36.116,140002182,35.17,-39.16,-74.33
2024-10-16 14:42:36.225,140002182,37.01,-37.32,-74.33
2024-10-16 14:42:36.335,140002182,37.51,-36.83,-74.34
2024-10-16 14:42:36.458,140002182,37.42,-36.94,-74.37
2024-10-16 14:42:36.568,140002182,37.28,-37.08,-74.36
2024-10-16 14:42:36.676,140002182,37.22,-37.17,-74.39
2024-10-16 14:42:36.787,140002182,37.19,-37.29,-74.48
2024-10-16 14:42:36.882,140002182,37.12,-37.42,-74.54
2024-10-16 14:42:37.006,140002182,37.05,-37.54,-74.58
2024-10-16 14:42:37.114,140002182,37.03,-37.63,-74.66
2024-10-16 14:42:37.224,140002182,36.91,-37.77,-74.68
2024-10-16 14:42:37.333,140002182,36.75,-37.93,-74.69
2024-10-16 14:42:37.444,140002182,36.62,-38.07,-74.69
2024-10-16 14:42:37.554,140002182,36.5,-38.22,-74.72
2024-10-16 14:42:37.663,140002182,36.35,-38.38,-74.73
2024-10-16 14:42:37.787,140002182,36.17,-38.54,-74.71
2024-10-16 14:42:37.897,140002182,36.01,-38.63,-74.64
2024-10-16 14:42:38.007,140002182,35.79,-38.73,-74.52
2024-10-16 14:42:38.116,140002182,35.57,-38.84,-74.41
2024-10-16 14:42:38.227,140002182,36.04,-38.35,-74.39
2024-10-16 14:42:38.336,140002182,36.51,-37.95,-74.46
2024-10-16 14:42:38.448,140002182,37.04,-37.5,-74.54
2024-10-16 14:42:38.556,140002182,36.99,-37.54,-74.53
2024-10-16 14:42:38.666,140002182,36.82,-37.66,-74.47
2024-10-16 14:42:38.774,140002182,36.69,-37.74,-74.43
2024-10-16 14:42:38.882,140002182,36.59,-37.82,-74.41
2024-10-16 14:42:39.006,140002182,36.52,-37.93,-74.45
2024-10-16 14:42:39.114,140002182,36.48,-38.06,-74.54
2024-10-16 14:42:39.223,140002182,36.46,-38.19,-74.65
2024-10-16 14:42:39.333,140002182,36.42,-38.3,-74.72
2024-10-16 14:42:39.443,140002182,36.32,-38.41,-74.73
2024-10-16 14:42:39.552,140002182,36.27,-38.53,-74.79
2024-10-16 14:42:39.660,140002182,36.2,-38.64,-74.84
2024-10-16 14:42:39.769,140002182,36.12,-38.75,-74.87
2024-10-16 14:42:39.879,140002182,36.05,-38.83,-74.87
2024-10-16 14:42:39.989,140002182,35.99,-38.88,-74.86
2024-10-16 14:42:40.097,140002182,35.95,-38.92,-74.87
2024-10-16 14:42:40.206,140002182,35.89,-38.96,-74.86
2024-10-16 14:42:40.314,140002182,35.83,-38.99,-74.83
2024-10-16 14:42:40.422,140002182,35.72,-39.06,-74.78
2024-10-16 14:42:40.531,140002182,35.9,-38.82,-74.72
2024-10-16 14:42:40.640,140002182,35.84,-38.84,-74.68
2024-10-16 14:42:40.750,140002182,35.7,-38.89,-74.59
2024-10-16 14:42:40.860,140002182,35.53,-38.95,-74.47
2024-10-16 14:42:40.970,140002182,35.42,-39,-74.42
2024-10-16 14:42:41.078,140002182,35.63,-38.81,-74.43
2024-10-16 14:42:41.186,140002182,35.65,-38.84,-74.49
2024-10-16 14:42:41.297,140002182,35.59,-38.94,-74.52
2024-10-16 14:42:41.406,140002182,35.47,-39.05,-74.52
2024-10-16 14:42:41.509,140002182,35.34,-39.17,-74.5
2024-10-16 14:42:41.627,140002182,35.25,-39.24,-74.49
2024-10-16 14:42:41.737,140002182,35.26,-39.27,-74.52
2024-10-16 14:42:41.849,140002182,35.27,-39.3,-74.56
2024-10-16 14:42:41.959,140002182,35.17,-39.38,-74.56
2024-10-16 14:42:42.068,140002182,35.04,-39.49,-74.53
2024-10-16 14:42:42.163,140002182,34.97,-39.54,-74.52
2024-10-16 14:42:42.287,140002182,34.85,-39.6,-74.46
2024-10-16 14:42:42.397,140002182,34.77,-39.63,-74.4
2024-10-16 14:42:42.507,140002182,34.63,-39.7,-74.33
2024-10-16 14:42:42.617,140002182,34.54,-39.72,-74.27
2024-10-16 14:42:42.725,140002182,35.34,-38.9,-74.23
2024-10-16 14:42:42.835,140002182,35.39,-38.85,-74.25
2024-10-16 14:42:42.959,140002182,35.37,-38.89,-74.26
2024-10-16 14:42:43.068,140002182,35.27,-38.94,-74.21
2024-10-16 14:42:43.178,140002182,35.16,-39,-74.15
2024-10-16 14:42:43.287,140002182,35.07,-39.08,-74.15
2024-10-16 14:42:43.396,140002182,35.08,-39.12,-74.2
2024-10-16 14:42:43.505,140002182,35.07,-39.18,-74.25
2024-10-16 14:42:43.614,140002182,35.12,-39.19,-74.31
2024-10-16 14:42:43.724,140002182,35.1,-39.27,-74.37
2024-10-16 14:42:43.833,140002182,35.13,-39.33,-74.45
2024-10-16 14:42:43.942,140002182,35.16,-39.4,-74.56
2024-10-16 14:42:44.038,140002182,35.19,-39.44,-74.63
2024-10-16 14:42:44.160,140002182,35.17,-39.52,-74.69
2024-10-16 14:42:44.267,140002182,36.23,-38.52,-74.75
2024-10-16 14:42:44.377,140002182,37.87,-36.98,-74.85
2024-10-16 14:42:44.487,140002182,37.82,-37.05,-74.87
2024-10-16 14:42:44.596,140002182,37.59,-37.19,-74.78
2024-10-16 14:42:44.706,140002182,37.35,-37.35,-74.69
2024-10-16 14:42:44.814,140002182,37.27,-37.38,-74.65
2024-10-16 14:42:44.925,140002182,37.16,-37.46,-74.62
2024-10-16 14:42:45.034,140002182,37.05,-37.53,-74.57
2024-10-16 14:42:45.142,140002182,36.89,-37.6,-74.49
2024-10-16 14:42:45.252,140002182,36.74,-37.71,-74.45
2024-10-16 14:42:45.362,140002182,36.59,-37.83,-74.42
2024-10-16 14:42:45.470,140002182,36.4,-37.93,-74.33
2024-10-16 14:42:45.571,140002182,36.31,-38.03,-74.34
2024-10-16 14:42:45.691,140002182,36.25,-38.13,-74.38
2024-10-16 14:42:45.801,140002182,36.15,-38.23,-74.37
2024-10-16 14:42:45.910,140002182,35.98,-38.37,-74.35
2024-10-16 14:42:46.019,140002182,35.85,-38.48,-74.33
2024-10-16 14:42:46.130,140002182,35.79,-38.59,-74.37
2024-10-16 14:42:46.240,140002182,35.77,-38.69,-74.46
2024-10-16 14:42:46.335,140002182,35.75,-38.76,-74.51
2024-10-16 14:42:46.445,140002182,35.77,-38.81,-74.58
2024-10-16 14:42:46.554,140002182,35.71,-38.89,-74.6
2024-10-16 14:42:46.664,140002182,35.56,-38.97,-74.53
2024-10-16 14:42:46.772,140002182,35.44,-39.03,-74.47
2024-10-16 14:42:46.897,140002182,35.9,-38.62,-74.52
2024-10-16 14:42:47.005,140002182,36.16,-38.42,-74.58
2024-10-16 14:42:47.115,140002182,36.11,-38.48,-74.6
2024-10-16 14:42:47.224,140002182,36,-38.57,-74.58
2024-10-16 14:42:47.334,140002182,35.92,-38.64,-74.56
2024-10-16 14:42:47.429,140002182,35.86,-38.67,-74.53
2024-10-16 14:42:47.538,140002182,35.75,-38.74,-74.49
2024-10-16 14:42:47.661,140002182,35.58,-38.87,-74.45
2024-10-16 14:42:47.770,140002182,35.47,-38.99,-74.46
2024-10-16 14:42:47.881,140002182,35.41,-39.05,-74.47
2024-10-16 14:42:47.991,140002182,35.31,-39.16,-74.47
2024-10-16 14:42:48.101,140002182,35.25,-39.24,-74.5
2024-10-16 14:42:48.224,140002182,35.22,-39.34,-74.55
2024-10-16 14:42:48.332,140002182,35.22,-39.42,-74.64
2024-10-16 14:42:48.441,140002182,35.26,-39.48,-74.74
2024-10-16 14:42:48.549,140002182,35.25,-39.55,-74.8
2024-10-16 14:42:48.659,140002182,35.27,-39.58,-74.86
2024-10-16 14:42:48.769,140002182,35.28,-39.62,-74.9
2024-10-16 14:42:48.879,140002182,35.18,-39.68,-74.86
2024-10-16 14:42:48.987,140002182,35.05,-39.74,-74.79
2024-10-16 14:42:49.096,140002182,34.92,-39.81,-74.73
2024-10-16 14:42:49.204,140002182,34.85,-39.87,-74.72
2024-10-16 14:42:49.316,140002182,34.78,-39.9,-74.68
2024-10-16 14:42:49.426,140002182,34.69,-39.95,-74.64
2024-10-16 14:42:49.535,140002182,34.62,-39.98,-74.6
2024-10-16 14:42:49.644,140002182,34.78,-39.77,-74.55
2024-10-16 14:42:49.753,140002182,35.84,-38.7,-74.54
2024-10-16 14:42:49.861,140002182,35.89,-38.68,-74.57
2024-10-16 14:42:49.971,140002182,36.06,-38.54,-74.6
2024-10-16 14:42:50.081,140002182,36.01,-38.61,-74.62
2024-10-16 14:42:50.190,140002182,35.96,-38.68,-74.63
2024-10-16 14:42:50.301,140002182,35.93,-38.72,-74.65
2024-10-16 14:42:50.410,140002182,35.91,-38.77,-74.69
2024-10-16 14:42:50.519,140002182,35.81,-38.88,-74.69
2024-10-16 14:42:50.628,140002182,35.72,-38.96,-74.67
2024-10-16 14:42:50.738,140002182,35.63,-39.04,-74.67
2024-10-16 14:42:50.846,140002182,35.7,-39.01,-74.71
2024-10-16 14:42:50.958,140002182,36.71,-38.09,-74.8
2024-10-16 14:42:51.066,140002182,36.62,-38.14,-74.76
2024-10-16 14:42:51.173,140002182,36.43,-38.24,-74.67
2024-10-16 14:42:51.281,140002182,36.26,-38.31,-74.57
2024-10-16 14:42:51.391,140002182,36.07,-38.38,-74.45
2024-10-16 14:42:51.503,140002182,35.89,-38.42,-74.31
2024-10-16 14:42:51.611,140002182,35.77,-38.47,-74.24
2024-10-16 14:42:51.721,140002182,35.73,-38.45,-74.18
2024-10-16 14:42:51.831,140002182,35.61,-38.5,-74.1
2024-10-16 14:42:51.940,140002182,35.44,-38.58,-74.02
2024-10-16 14:42:52.048,140002182,35.34,-38.63,-73.97
2024-10-16 14:42:52.158,140002182,35.35,-38.64,-73.99
2024-10-16 14:42:52.269,140002182,35.31,-38.71,-74.01
2024-10-16 14:42:52.377,140002182,35.27,-38.8,-74.08
2024-10-16 14:42:52.485,140002182,35.32,-38.86,-74.18
2024-10-16 14:42:52.595,140002182,35.5,-38.82,-74.32
2024-10-16 14:42:52.705,140002182,35.52,-38.9,-74.42
2024-10-16 14:42:52.816,140002182,35.44,-39,-74.44
2024-10-16 14:42:52.924,140002182,35.41,-39.07,-74.47
2024-10-16 14:42:53.033,140002182,35.39,-39.13,-74.52
2024-10-16 14:42:53.133,140002182,35.42,-39.14,-74.56
2024-10-16 14:42:53.251,140002182,35.56,-38.98,-74.54
2024-10-16 14:42:53.360,140002182,36.06,-38.46,-74.52
2024-10-16 14:42:53.468,140002182,35.91,-38.51,-74.42
2024-10-16 14:42:53.578,140002182,35.76,-38.59,-74.35
2024-10-16 14:42:53.688,140002182,35.62,-38.66,-74.29
2024-10-16 14:42:53.796,140002182,35.5,-38.75,-74.24
2024-10-16 14:42:53.905,140002182,35.36,-38.81,-74.18
2024-10-16 14:42:54.015,140002182,35.26,-38.84,-74.1
2024-10-16 14:42:54.123,140002182,35.26,-38.85,-74.11
2024-10-16 14:42:54.231,140002182,35.26,-38.89,-74.15
2024-10-16 14:42:54.341,140002182,35.39,-38.8,-74.2
2024-10-16 14:42:54.450,140002182,35.44,-38.81,-74.25
2024-10-16 14:42:54.560,140002182,35.38,-38.9,-74.29
2024-10-16 14:42:54.669,140002182,35.29,-39.02,-74.31
2024-10-16 14:42:54.779,140002182,35.27,-39.1,-74.37
2024-10-16 14:42:54.889,140002182,35.22,-39.21,-74.43
2024-10-16 14:42:54.997,140002182,35.22,-39.27,-74.5
2024-10-16 14:42:55.106,140002182,35.18,-39.35,-74.53
2024-10-16 14:42:55.215,140002182,35.1,-39.42,-74.53
2024-10-16 14:42:55.325,140002182,35.05,-39.47,-74.52
2024-10-16 14:42:55.434,140002182,35.03,-39.51,-74.55
2024-10-16 14:42:55.545,140002182,35.01,-39.52,-74.53
2024-10-16 14:42:55.656,140002182,35.11,-39.39,-74.51
2024-10-16 14:42:55.768,140002182,35.92,-38.59,-74.51
2024-10-16 14:42:55.876,140002182,35.93,-38.56,-74.49
2024-10-16 14:42:55.987,140002182,36.89,-37.58,-74.47
2024-10-16 14:42:56.097,140002182,36.87,-37.61,-74.47
2024-10-16 14:42:56.206,140002182,36.83,-37.64,-74.48
2024-10-16 14:42:56.316,140002182,36.69,-37.72,-74.42
2024-10-16 14:42:56.425,140002182,36.58,-37.79,-74.37
2024-10-16 14:42:56.534,140002182,36.46,-37.89,-74.35
2024-10-16 14:42:56.642,140002182,36.38,-37.96,-74.35
2024-10-16 14:42:56.752,140002182,36.36,-38.04,-74.4
2024-10-16 14:42:56.860,140002182,36.32,-38.15,-74.47
2024-10-16 14:42:56.970,140002182,36.2,-38.29,-74.49
2024-10-16 14:42:57.079,140002182,36.11,-38.42,-74.54
2024-10-16 14:42:57.188,140002182,36.01,-38.56,-74.57
2024-10-16 14:42:57.296,140002182,35.9,-38.67,-74.56
2024-10-16 14:42:57.406,140002182,35.9,-38.72,-74.61
2024-10-16 14:42:57.515,140002182,35.84,-38.79,-74.63
2024-10-16 14:42:57.625,140002182,35.75,-38.83,-74.58
2024-10-16 14:42:57.733,140002182,35.58,-38.91,-74.49
2024-10-16 14:42:57.842,140002182,35.49,-38.99,-74.48
2024-10-16 14:42:57.952,140002182,35.4,-39.06,-74.47
2024-10-16 14:42:58.063,140002182,35.34,-39.1,-74.44
2024-10-16 14:42:58.172,140002182,35.22,-39.15,-74.37
2024-10-16 14:42:58.282,140002182,35.1,-39.21,-74.31
2024-10-16 14:42:58.389,140002182,35.03,-39.26,-74.29
2024-10-16 14:42:58.499,140002182,35.02,-39.27,-74.28
2024-10-16 14:42:58.607,140002182,34.93,-39.32,-74.25
2024-10-16 14:42:58.715,140002182,34.87,-39.35,-74.23
2024-10-16 14:42:58.823,140002182,34.81,-39.42,-74.23
2024-10-16 14:42:58.933,140002182,34.94,-39.32,-74.26
2024-10-16 14:42:59.044,140002182,35.55,-38.82,-74.37
2024-10-16 14:42:59.149,140002182,35.62,-38.86,-74.47
2024-10-16 14:42:59.262,140002182,35.71,-38.87,-74.57
2024-10-16 14:42:59.371,140002182,35.73,-38.92,-74.65
2024-10-16 14:42:59.480,140002182,35.72,-38.97,-74.69
2024-10-16 14:42:59.590,140002182,35.66,-39.04,-74.7
2024-10-16 14:42:59.700,140002182,35.57,-39.11,-74.69
2024-10-16 14:42:59.808,140002182,35.48,-39.16,-74.64
2024-10-16 14:42:59.917,140002182,35.43,-39.21,-74.64
2024-10-16 14:43:00.025,140002182,35.37,-39.25,-74.62
2024-10-16 14:43:00.132,140002182,35.3,-39.27,-74.57
2024-10-16 14:43:00.241,140002182,35.15,-39.29,-74.45
2024-10-16 14:43:00.365,140002182,35.39,-38.98,-74.37
2024-10-16 14:43:00.474,140002182,35.45,-38.88,-74.33
2024-10-16 14:43:00.583,140002182,35.4,-38.9,-74.3
2024-10-16 14:43:00.693,140002182,35.4,-38.92,-74.32
2024-10-16 14:43:00.802,140002182,35.49,-38.88,-74.37
2024-10-16 14:43:00.910,140002182,35.51,-38.91,-74.42
2024-10-16 14:43:01.022,140002182,35.48,-38.97,-74.45
2024-10-16 14:43:01.133,140002182,35.44,-39.05,-74.49
2024-10-16 14:43:01.242,140002182,35.42,-39.13,-74.54
2024-10-16 14:43:01.352,140002182,35.39,-39.22,-74.61
2024-10-16 14:43:01.462,140002182,35.35,-39.33,-74.68
2024-10-16 14:43:01.572,140002182,35.27,-39.43,-74.7
2024-10-16 14:43:01.682,140002182,35.17,-39.51,-74.68
2024-10-16 14:43:01.791,140002182,35.1,-39.58,-74.68
